Date,Open,High,Low,Close,Volume,Ticker
2025-07-18,67.54,67.84,66.55,66.68,51010383,NASDAQ:IBIT
2025-07-21,67.21,67.81,66.23,66.33,47080792,NASDAQ:IBIT
2025-07-22,67.77,68.39,66.79,67.82,45383901,NASDAQ:IBIT
2025-07-23,67.11,67.51,66.66,67.29,34878675,NASDAQ:IBIT
2025-07-24,67.5,67.98,66.97,67.66,33249929,NASDAQ:IBIT
2025-07-25,66.09,66.57,65.35,66.36,53995727,NASDAQ:IBIT
2025-07-28,67.41,67.74,66.7,67.1,38747986,NASDAQ:IBIT
2025-07-29,67.61,67.67,66.37,66.71,38407325,NASDAQ:IBIT
2025-07-30,66.78,67.53,65.72,66.37,40903139,NASDAQ:IBIT
2025-07-31,67.12,67.58,66.29,66.32,41463076,NASDAQ:IBIT
2025-08-01,65.65,65.74,64.14,64.22,69829683,NASDAQ:IBIT
2025-08-04,64.79,65.74,64.73,65.2,29985169,NASDAQ:IBIT
2025-08-05,64.86,65.12,63.93,64.55,31327663,NASDAQ:IBIT
2025-08-06,64.71,65.78,64.48,65.51,26866652,NASDAQ:IBIT
2025-08-07,66.19,66.89,65.74,66.83,41363904,NASDAQ:IBIT
2025-08-08,66.38,66.72,65.82,66.13,29121353,NASDAQ:IBIT
2025-08-11,67.88,68.65,67.37,67.64,43158507,NASDAQ:IBIT
2025-08-12,67.73,68.3,67.36,67.95,33721574,NASDAQ:IBIT
2025-08-13,68.55,69.89,68.22,69.84,54824607,NASDAQ:IBIT
2025-08-14,67.21,67.88,66.55,67.03,71199629,NASDAQ:IBIT
2025-08-15,67.31,67.36,66.34,66.44,39585054,NASDAQ:IBIT
2025-08-18,65.72,66.35,65.18,66.05,33918461,NASDAQ:IBIT
2025-08-19,65.74,65.81,63.9,64.19,56556244,NASDAQ:IBIT
2025-08-20,64.36,64.99,63.74,64.9,40798804,NASDAQ:IBIT
2025-08-21,64.35,64.77,63.54,63.69,34187113,NASDAQ:IBIT
2025-08-22,63.8,66.76,63.56,66.25,66739180,NASDAQ:IBIT
2025-08-25,63.45,64.2,62.76,62.88,55863410,NASDAQ:IBIT
2025-08-26,62.41,63.18,62.11,63.1,41469257,NASDAQ:IBIT
2025-08-27,63.25,64.02,63.05,63.65,33800772,NASDAQ:IBIT
2025-08-28,64.22,64.38,63.56,63.58,30895767,NASDAQ:IBIT
2025-08-29,62.78,62.83,61.31,61.44,52646976,NASDAQ:IBIT
2025-09-02,62.14,63.54,61.94,62.97,46457438,NASDAQ:IBIT
2025-09-03,63.26,64,63.14,63.77,34218129,NASDAQ:IBIT
2025-09-04,62.93,63.01,62.06,62.35,32780389,NASDAQ:IBIT
2025-09-05,64.12,64.35,62.55,63.42,47921768,NASDAQ:IBIT
2025-09-08,63.76,64.19,63.53,63.7,37129769,NASDAQ:IBIT
2025-09-09,64.1,64.19,62.87,63.22,36145445,NASDAQ:IBIT
2025-09-10,64.6,65.03,64.27,64.53,45182954,NASDAQ:IBIT
2025-09-11,64.63,65.21,64.58,65.03,34658172,NASDAQ:IBIT
2025-09-12,65.32,66.45,65.22,66.38,48551141,NASDAQ:IBIT
2025-09-15,65.36,65.66,64.93,65.5,34018370,NASDAQ:IBIT
2025-09-16,65.57,66.47,65.14,66.37,33920588,NASDAQ:IBIT
2025-09-17,66.03,66.19,65.1,65.67,46293658,NASDAQ:IBIT
2025-09-18,66.73,67.04,66.48,66.75,38481187,NASDAQ:IBIT
2025-09-19,66.01,66.2,65.34,65.37,32989380,NASDAQ:IBIT
2025-09-22,64.18,64.46,63.58,63.65,42504051,NASDAQ:IBIT
2025-09-23,64.16,64.39,63.33,63.41,40144961,NASDAQ:IBIT
2025-09-24,64.2,64.78,64.07,64.42,30977567,NASDAQ:IBIT
2025-09-25,63.38,63.43,61.58,62.1,63817351,NASDAQ:IBIT
2025-09-26,62.01,62.65,61.67,61.94,48826041,NASDAQ:IBIT
2025-09-29,63.72,65.04,63.65,64.97,51102325,NASDAQ:IBIT
2025-09-30,64.4,65.11,64.1,65,38099852,NASDAQ:IBIT
2025-10-01,66.3,67.23,66.15,66.74,57783320,NASDAQ:IBIT
2025-10-02,67.76,68.84,67.37,68.77,62252241,NASDAQ:IBIT
2025-10-03,68.61,70.53,68.22,69.81,83244108,NASDAQ:IBIT
2025-10-06,71.01,71.82,70.71,71.29,68777377,NASDAQ:IBIT
2025-10-07,70.97,71,68.53,69.13,81680220,NASDAQ:IBIT
2025-10-08,69.58,70.59,69.12,70.06,54245583,NASDAQ:IBIT
2025-10-09,70.15,70.16,67.95,68.74,55757576,NASDAQ:IBIT
2025-10-10,69.32,69.66,65.8,66.2,104949182,NASDAQ:IBIT
2025-10-13,64.96,65.88,64.62,65.81,71877425,NASDAQ:IBIT
2025-10-14,62.91,64.53,62.37,63.91,75710413,NASDAQ:IBIT
2025-10-15,63.29,63.77,62.49,63.17,49569075,NASDAQ:IBIT
2025-10-16,63.1,63.3,61.02,61.43,89080556,NASDAQ:IBIT
2025-10-17,59.89,61.03,59.31,60.47,94055268,NASDAQ:IBIT
2025-10-20,62.88,63.44,62.36,62.93,51770241,NASDAQ:IBIT
2025-10-21,61.73,64.8,61.42,63.49,82011139,NASDAQ:IBIT
2025-10-22,61.42,61.98,60.96,61.21,72451122,NASDAQ:IBIT
2025-10-23,61.96,63.24,61.71,62.56,41591269,NASDAQ:IBIT
2025-10-24,63.17,63.26,62.3,62.83,39980939,NASDAQ:IBIT
2025-10-27,65.38,65.76,65,65.28,49298024,NASDAQ:IBIT
2025-10-28,65.35,65.97,64.41,64.49,47609826,NASDAQ:IBIT
2025-10-29,64.49,64.51,62,62.75,76944370,NASDAQ:IBIT
2025-10-30,61.53,61.59,60.28,60.4,57355586,NASDAQ:IBIT
2025-10-31,62.35,63.03,61.62,62.3,47300723,NASDAQ:IBIT
2025-11-03,61.02,61.39,59.75,60.53,51820381,NASDAQ:IBIT
2025-11-04,58.88,59.49,56.49,57.18,105318024,NASDAQ:IBIT
2025-11-05,58.26,59.39,57.96,58.92,51487193,NASDAQ:IBIT
2024-10-30,15.76,17.55,15.76,16.87,23685238,NYSE:IONQ
2024-10-31,16.71,16.98,14.76,15.03,22506862,NYSE:IONQ
2024-11-01,15.27,15.51,14.54,14.85,15846997,NYSE:IONQ
2024-11-04,14.9,15.11,14.15,14.37,12424224,NYSE:IONQ
2024-11-05,14.79,15.55,14.63,15.35,12942821,NYSE:IONQ
2024-11-06,16.73,16.83,15.85,16.45,20834503,NYSE:IONQ
2024-11-07,16.43,22.62,16.29,22.11,70733418,NYSE:IONQ
2024-11-08,21.69,25.68,21.31,24.79,64845208,NYSE:IONQ
2024-11-11,24.32,24.49,21.3,23.52,35693714,NYSE:IONQ
2024-11-12,22,25.44,22,23.01,28019188,NYSE:IONQ
2024-11-13,23.88,27.65,23.67,26.76,41306135,NYSE:IONQ
2024-11-14,27.9,28.05,24.87,26.16,35122524,NYSE:IONQ
2024-11-15,26.29,29.48,25.03,29.14,37575992,NYSE:IONQ
2024-11-18,28.15,28.47,22.27,25.23,54255335,NYSE:IONQ
2024-11-19,25.2,28.3,24.87,27.89,30086631,NYSE:IONQ
2024-11-20,27.91,30.5,27.43,28.86,28874806,NYSE:IONQ
2024-11-21,28.8,33.8,28.48,32.78,43881811,NYSE:IONQ
2024-11-22,32.49,33.07,30.3,31.8,28146347,NYSE:IONQ
2024-11-25,33.93,35.24,30.46,30.88,31379342,NYSE:IONQ
2024-11-26,30.5,32.86,29.7,30.65,22521844,NYSE:IONQ
2024-11-27,31.1,32.37,28.32,32.21,24277856,NYSE:IONQ
2024-11-29,32.21,37.28,31.96,36.5,23227410,NYSE:IONQ
2024-12-02,36.54,37,31.77,32.06,28440402,NYSE:IONQ
2024-12-03,31.8,33.68,30.82,32.79,20329143,NYSE:IONQ
2024-12-04,32.68,34.95,31.17,33.42,17219606,NYSE:IONQ
2024-12-05,33.95,37.64,32.65,35.95,28953963,NYSE:IONQ
2024-12-06,36.31,38.45,34.9,37.97,19783603,NYSE:IONQ
2024-12-09,38,38.25,34.16,34.24,22414871,NYSE:IONQ
2024-12-10,33,36.75,32.63,32.97,25017823,NYSE:IONQ
2024-12-11,32.99,32.99,28.04,29.83,36443854,NYSE:IONQ
2024-12-12,29.36,32.78,28.94,29.99,21879548,NYSE:IONQ
2024-12-13,30.23,34.03,29.52,33.83,24677315,NYSE:IONQ
2024-12-16,32.47,42.81,32.39,41.81,42539376,NYSE:IONQ
2024-12-17,41.64,43.94,39.25,43.84,31560487,NYSE:IONQ
2024-12-18,41.65,44.99,37,37.5,37488619,NYSE:IONQ
2024-12-19,40.71,42.4,36.54,37.76,27705823,NYSE:IONQ
2024-12-20,36.96,47.41,36.7,44.42,47711374,NYSE:IONQ
2024-12-23,45.33,45.5,41.3,41.32,27057204,NYSE:IONQ
2024-12-24,41.99,45.4,39.84,44.58,18418371,NYSE:IONQ
2024-12-26,44.5,48.56,42.56,48.24,24821271,NYSE:IONQ
2024-12-27,46.87,48.25,44.5,45.48,22491380,NYSE:IONQ
2024-12-30,44.6,45.79,41.51,44.29,17610859,NYSE:IONQ
2024-12-31,44.52,45.14,40.9,41.77,15311420,NYSE:IONQ
2025-01-02,41.28,43.79,38.46,43.1,22986249,NYSE:IONQ
2025-01-03,43.1,47.91,43,47.77,28235532,NYSE:IONQ
2025-01-06,48.3,51.66,47.13,51.07,23299872,NYSE:IONQ
2025-01-07,51.28,54.74,48.73,49.59,27090333,NYSE:IONQ
2025-01-08,38.75,39,25.92,30.25,128343761,NYSE:IONQ
2025-01-10,31.99,33.98,28.51,32.33,69769769,NYSE:IONQ
2025-01-13,29.55,32.83,27.16,27.86,52751688,NYSE:IONQ
2025-01-14,28.2,30.2,26.63,29.51,43673198,NYSE:IONQ
2025-01-15,32.78,40.5,32.41,39.39,74872063,NYSE:IONQ
2025-01-16,36.86,42,36.13,41.55,46324605,NYSE:IONQ
2025-01-17,40.03,42.35,38.77,38.89,30697677,NYSE:IONQ
2025-01-21,39.19,45.56,38.8,45.31,35231944,NYSE:IONQ
2025-01-22,45.24,45.35,40.94,42.04,26440169,NYSE:IONQ
2025-01-23,41.44,43.94,40.33,41.35,17140798,NYSE:IONQ
2025-01-24,41.69,44.23,40.51,40.76,19665918,NYSE:IONQ
2025-01-27,38.02,42.12,37,38.54,21461095,NYSE:IONQ
2025-01-28,40.01,40.36,35.75,38.86,15725215,NYSE:IONQ
2025-01-29,39.26,40.6,38.39,39.54,13098561,NYSE:IONQ
2025-01-30,40.45,41.68,38.23,38.81,12505504,NYSE:IONQ
2025-01-31,38.96,42.98,38.8,39.49,20079013,NYSE:IONQ
2025-02-03,37.4,42.38,37.21,41.47,16578793,NYSE:IONQ
2025-02-04,41.89,44.59,41.43,41.86,16434497,NYSE:IONQ
2025-02-05,42.27,43.59,39.65,42.32,13473038,NYSE:IONQ
2025-02-06,42.67,44.34,40.65,41.27,10405922,NYSE:IONQ
2025-02-07,41.66,43.97,40.05,40.57,15951675,NYSE:IONQ
2025-02-10,39.49,42.85,39.18,41.07,13666919,NYSE:IONQ
2025-02-11,41.8,42.49,37.55,37.7,15568751,NYSE:IONQ
2025-02-12,38,39.33,37.51,38,11894502,NYSE:IONQ
2025-02-13,38.58,38.85,36.52,38.65,14220234,NYSE:IONQ
2025-02-14,38.4,38.58,37.04,37.46,8178180,NYSE:IONQ
2025-02-18,36,36.32,32.82,33.94,20116089,NYSE:IONQ
2025-02-19,33.33,35.93,32.34,34.14,20531238,NYSE:IONQ
2025-02-20,35.64,35.71,32.84,33.75,13058740,NYSE:IONQ
2025-02-21,34.81,35.5,31.36,31.74,15788843,NYSE:IONQ
2025-02-24,31.16,32.54,30.01,31.24,12451787,NYSE:IONQ
2025-02-25,30.88,31.11,28.12,29.73,13278431,NYSE:IONQ
2025-02-26,30.78,31.07,29.55,29.93,14152719,NYSE:IONQ
2025-02-27,28.04,28.99,24.33,24.91,34732795,NYSE:IONQ
2025-02-28,24.04,25.62,23.01,24.57,21996057,NYSE:IONQ
2025-03-03,25.32,25.58,22.65,23.11,18253663,NYSE:IONQ
2025-03-04,21.45,23.2,20.84,22.35,21074786,NYSE:IONQ
2025-03-05,22.91,23.2,21.66,22.63,16067827,NYSE:IONQ
2025-03-06,21.99,22.06,20.32,20.48,16639264,NYSE:IONQ
2025-03-07,20.51,21.29,19.92,20.55,16189220,NYSE:IONQ
2025-03-10,20,20.11,17.93,18.27,15686762,NYSE:IONQ
2025-03-11,18.38,19.18,17.88,18.7,17836171,NYSE:IONQ
2025-03-12,20.27,22.19,19.59,21.82,27255066,NYSE:IONQ
2025-03-13,21.7,22.57,20.57,21.37,32423238,NYSE:IONQ
2025-03-14,22.13,25.24,22.06,25,37795873,NYSE:IONQ
2025-03-17,24.98,25.5,24.03,24.93,30552898,NYSE:IONQ
2025-03-18,23.65,24.46,22.64,22.68,20876285,NYSE:IONQ
2025-03-19,23.59,24.12,22.18,23.3,16600506,NYSE:IONQ
2025-03-20,23.33,24.5,20.61,21.14,29478496,NYSE:IONQ
2025-03-21,20.96,22.72,20.86,22.26,21965919,NYSE:IONQ
2025-03-24,23.23,26.32,23.08,26.12,34724183,NYSE:IONQ
2025-03-25,25.77,26.19,25.04,25.55,17186873,NYSE:IONQ
2025-03-26,26.73,27.83,24.66,24.8,30122315,NYSE:IONQ
2025-03-27,24.09,25.2,23.45,23.65,14118999,NYSE:IONQ
2025-03-28,23.66,23.66,21.92,22.85,15453545,NYSE:IONQ
2025-03-31,21.67,23.1,21.5,22.07,15046773,NYSE:IONQ
2025-04-01,24.31,24.62,22.22,23.19,22958093,NYSE:IONQ
2025-04-02,23.08,25.84,22.69,25.05,25696283,NYSE:IONQ
2025-04-03,23.13,23.78,22.53,23.25,19912753,NYSE:IONQ
2025-04-04,22.6,22.87,19.37,20.68,26829546,NYSE:IONQ
2025-04-07,19.61,24,18.81,22.75,29250669,NYSE:IONQ
2025-04-08,24.05,24.6,20.65,21.28,26233131,NYSE:IONQ
2025-04-09,21.88,26.56,21.36,26.37,31936059,NYSE:IONQ
2025-04-10,25.33,26.62,24.45,25.89,18742102,NYSE:IONQ
2025-04-11,26.24,27.25,25.37,26.09,15810569,NYSE:IONQ
2025-04-14,27.7,28.25,24.75,25.35,19201273,NYSE:IONQ
2025-04-15,25.59,26.08,24.67,25.4,9735202,NYSE:IONQ
2025-04-16,24.45,25.36,23.8,24.57,9711323,NYSE:IONQ
2025-04-17,24.93,25.87,24.48,25.74,10178710,NYSE:IONQ
2025-04-21,25.16,25.2,23.49,24.03,11771305,NYSE:IONQ
2025-04-22,24.49,25.93,23.93,25.56,12158544,NYSE:IONQ
2025-04-23,27.09,27.84,26.27,26.8,14517927,NYSE:IONQ
2025-04-24,27,29.58,26.96,28.39,17959288,NYSE:IONQ
2025-04-25,28.42,31.85,27.71,28.9,27672300,NYSE:IONQ
2025-04-28,29.29,29.96,27.27,28.7,13570787,NYSE:IONQ
2025-04-29,28.9,29.14,27.69,28.09,8214694,NYSE:IONQ
2025-04-30,26.72,27.5,26.33,27.46,9548212,NYSE:IONQ
2025-05-01,28.34,28.46,27.16,27.38,9987419,NYSE:IONQ
2025-05-02,27.8,31.33,27.65,30.92,24011728,NYSE:IONQ
2025-05-05,30.13,30.83,29.61,29.82,9584868,NYSE:IONQ
2025-05-06,28.55,29.5,27.97,29.42,10913261,NYSE:IONQ
2025-05-07,29.03,29.36,28.5,29.14,9016737,NYSE:IONQ
2025-05-08,31.74,33.5,28.11,31.84,39187658,NYSE:IONQ
2025-05-09,31.43,32.64,29.93,31.27,19086401,NYSE:IONQ
2025-05-12,33.12,33.93,31.93,32.89,16465600,NYSE:IONQ
2025-05-13,32.61,34.1,32.33,33.22,13943072,NYSE:IONQ
2025-05-14,33.7,35.29,32.75,33.41,18701827,NYSE:IONQ
2025-05-15,32.93,34.39,32.23,32.54,11151395,NYSE:IONQ
2025-05-16,33.52,35.15,32.97,34.99,17643752,NYSE:IONQ
2025-05-19,33.6,35.14,32.83,35.09,13255268,NYSE:IONQ
2025-05-20,35.89,35.99,34.19,35.31,17686231,NYSE:IONQ
2025-05-21,35.08,36.61,33.33,33.54,21395195,NYSE:IONQ
2025-05-22,33.82,48.92,33.73,45.79,105188117,NYSE:IONQ
2025-05-23,41.96,47.87,41.21,45.69,53827271,NYSE:IONQ
2025-05-27,46.55,48.08,43.6,48.04,30147582,NYSE:IONQ
2025-05-28,46,48.94,44.65,47.56,28831257,NYSE:IONQ
2025-05-29,48,48.82,42.94,43.2,26180352,NYSE:IONQ
2025-05-30,40.46,41.61,39.3,40.34,27156163,NYSE:IONQ
2025-06-02,40.01,41.07,38.35,40.57,15261764,NYSE:IONQ
2025-06-03,41.74,42.39,39.52,39.81,12476187,NYSE:IONQ
2025-06-04,40.04,40.15,37.93,39.64,12078966,NYSE:IONQ
2025-06-05,39.1,39.25,35.93,36.66,17408691,NYSE:IONQ
2025-06-06,37.67,39.95,36.8,39.02,16146130,NYSE:IONQ
2025-06-09,42.54,42.55,38.85,40.06,36305055,NYSE:IONQ
2025-06-10,40.64,44.05,39.46,39.74,31977934,NYSE:IONQ
2025-06-11,41.59,43.96,38.94,39.7,53397297,NYSE:IONQ
2025-06-12,39.49,40.86,38.62,38.71,20079568,NYSE:IONQ
2025-06-13,37.59,39.83,37.44,37.84,19404599,NYSE:IONQ
2025-06-16,37.24,39.26,36.03,38.43,29311138,NYSE:IONQ
2025-06-17,37.86,38.66,36.86,38.04,18889315,NYSE:IONQ
2025-06-18,37.52,39.67,37.31,39.63,18288650,NYSE:IONQ
2025-06-20,39.61,41.44,38.92,40.36,33098968,NYSE:IONQ
2025-06-23,38.87,41.21,37.38,41.14,24966065,NYSE:IONQ
2025-06-24,41.91,42.81,40.53,40.86,19999091,NYSE:IONQ
2025-06-25,41.72,42.13,38.06,38.11,16075718,NYSE:IONQ
2025-06-26,39.57,41.7,39.01,41.12,21786403,NYSE:IONQ
2025-06-27,41.3,41.87,38.97,40.25,21643333,NYSE:IONQ
2025-06-30,41.21,44.1,41.08,42.97,29526415,NYSE:IONQ
2025-07-01,42.37,42.67,39.72,40.1,21237890,NYSE:IONQ
2025-07-02,41.19,44.92,40.47,44.75,24757053,NYSE:IONQ
2025-07-03,44.23,45.58,43.22,44.39,13345323,NYSE:IONQ
2025-07-07,46.38,47.21,42.85,45.2,33850931,NYSE:IONQ
2025-07-08,46.65,47.88,44.68,44.97,25675945,NYSE:IONQ
2025-07-09,45.73,47.25,44.48,45.56,24574175,NYSE:IONQ
2025-07-10,45.56,46.35,44.53,45.93,19544580,NYSE:IONQ
2025-07-11,45,45.57,41.77,41.81,23363626,NYSE:IONQ
2025-07-14,42.09,42.72,41.38,42.41,16527578,NYSE:IONQ
2025-07-15,42.55,43.14,41.08,41.47,15889182,NYSE:IONQ
2025-07-16,42.25,43.67,40.84,43.54,24223139,NYSE:IONQ
2025-07-17,43.44,44.86,43.12,44.84,20228762,NYSE:IONQ
2025-07-18,44.87,47.64,44.02,46.51,25760405,NYSE:IONQ
2025-07-21,46.81,47.73,44.42,44.43,23906955,NYSE:IONQ
2025-07-22,44.52,44.54,41.29,41.94,18995743,NYSE:IONQ
2025-07-23,42.74,43.54,41.79,43.28,14455131,NYSE:IONQ
2025-07-24,42.89,44.64,42.25,43.9,18006268,NYSE:IONQ
2025-07-25,44.24,44.25,42.94,43.17,13392031,NYSE:IONQ
2025-07-28,43.92,44.53,41.44,42.34,16976724,NYSE:IONQ
2025-07-29,43.01,44.21,40.35,40.53,21070279,NYSE:IONQ
2025-07-30,40.98,41.86,39.23,39.88,17861416,NYSE:IONQ
2025-07-31,41.12,42.28,39.62,39.87,21572670,NYSE:IONQ
2025-08-01,38.94,39.19,37.25,38.12,20028190,NYSE:IONQ
2025-08-04,38.99,40.7,38.42,39.86,16131416,NYSE:IONQ
2025-08-05,40.64,42.44,40.13,42.02,22060462,NYSE:IONQ
2025-08-06,43.6,43.6,40.78,41.23,23969629,NYSE:IONQ
2025-08-07,38.98,41.58,38.61,40.49,27970432,NYSE:IONQ
2025-08-08,40.51,42.37,40.41,41.85,20441527,NYSE:IONQ
2025-08-11,41.95,46.82,41.41,44.94,35598846,NYSE:IONQ
2025-08-12,43.66,44.97,42.63,43,20835613,NYSE:IONQ
2025-08-13,43.23,43.5,40.75,41.21,20702318,NYSE:IONQ
2025-08-14,40.51,41.12,39.28,41.03,16638152,NYSE:IONQ
2025-08-15,40.78,40.83,39.42,40.23,10334824,NYSE:IONQ
2025-08-18,40,40.5,39.01,40.23,8204336,NYSE:IONQ
2025-08-19,40.22,40.29,36.59,36.8,18738426,NYSE:IONQ
2025-08-20,37.38,37.41,34.77,36.79,16401257,NYSE:IONQ
2025-08-21,37.25,37.38,36.45,37.17,10120963,NYSE:IONQ
2025-08-22,37.1,39.92,36.65,39.78,15199384,NYSE:IONQ
2025-08-28,41.55,43.73,41.45,43.3,16109085,NYSE:IONQ
2025-08-29,42.55,43.27,41.81,42.74,11540586,NYSE:IONQ
2025-09-02,41.04,43.05,40.22,42.99,13787121,NYSE:IONQ
2025-09-03,42.65,43.21,40.58,40.97,10369817,NYSE:IONQ
2025-09-04,41.23,43.03,40.79,42.11,13213861,NYSE:IONQ
2025-09-05,42.46,42.73,40.51,41.8,11508864,NYSE:IONQ
2025-09-08,42.09,42.59,40.38,41.01,10501715,NYSE:IONQ
2025-09-09,41.39,44.26,41.05,44,17694881,NYSE:IONQ
2025-09-10,44.31,45.18,43.56,43.86,14429958,NYSE:IONQ
2025-09-11,44.2,47.23,43.38,47.05,21599093,NYSE:IONQ
2025-09-12,47.3,56.07,47.15,55.61,68818848,NYSE:IONQ
2025-09-15,56.88,59.89,55.95,59.11,34676982,NYSE:IONQ
2025-09-16,58.98,62.85,57.13,62.26,30636632,NYSE:IONQ
2025-09-17,63.31,66.39,61.08,65.44,49629870,NYSE:IONQ
2025-09-18,68.57,70.43,65.42,66.81,45892863,NYSE:IONQ
2025-09-19,65.98,71.3,65.64,70.41,50959400,NYSE:IONQ
2025-09-22,68.11,73.17,66.15,71.94,35675502,NYSE:IONQ
2025-09-23,74.08,76.13,71.45,75.14,40011854,NYSE:IONQ
2025-09-24,75.25,75.95,71.01,73.86,33075623,NYSE:IONQ
2025-09-25,71.16,72.29,66.91,69.43,44799728,NYSE:IONQ
2025-09-26,68.41,70.42,65.33,67.28,32156903,NYSE:IONQ
2025-09-29,68.38,68.88,63.22,64.26,27595283,NYSE:IONQ
2025-09-30,63.59,65,60.59,61.5,22600610,NYSE:IONQ
2025-10-01,61.39,64.85,60.14,63.09,33912352,NYSE:IONQ
2025-10-02,64.81,69.6,64.41,69.6,37383603,NYSE:IONQ
2025-10-03,70.59,73.76,68.35,73.28,37681777,NYSE:IONQ
2025-10-06,72,79.23,71.88,78.99,36300964,NYSE:IONQ
2025-10-07,80.96,82.97,75.48,79.23,47589070,NYSE:IONQ
2025-10-08,78.95,82.41,72.6,74.3,40788186,NYSE:IONQ
2025-10-09,74.87,78,73.65,77.5,25016196,NYSE:IONQ
2025-10-10,77,77.38,70.65,70.65,41146754,NYSE:IONQ
2025-10-13,74.11,84.64,72.8,82.09,49458815,NYSE:IONQ
2025-10-14,79.85,81.08,75.92,77.55,34459560,NYSE:IONQ
2025-10-15,79.94,80.23,70.8,72.41,31348014,NYSE:IONQ
2025-10-16,73.87,73.87,65.5,65.59,35988426,NYSE:IONQ
2025-10-17,65.4,65.72,61.21,62.94,33423292,NYSE:IONQ
2025-10-20,65.31,65.5,58.69,59.94,28516149,NYSE:IONQ
2025-10-21,60.44,60.9,57.21,59.5,26167022,NYSE:IONQ
2025-10-22,58.2,59.35,52.27,55.45,39326803,NYSE:IONQ
2025-10-23,61.1,62.93,57,59.37,65822796,NYSE:IONQ
2025-10-24,62.01,64.11,59.92,60.3,27501685,NYSE:IONQ
2025-10-27,63,65.5,62.28,62.8,25766729,NYSE:IONQ
2025-10-28,62.8,64.57,57.07,57.15,35730071,NYSE:IONQ
2025-10-29,58.85,62.1,57.92,61.11,25520916,NYSE:IONQ
2025-10-30,59.39,61.84,58.2,60.17,16098686,NYSE:IONQ
2025-10-31,61,62.97,59.96,62.38,19319913,NYSE:IONQ
2025-11-03,62.35,62.69,56.56,58.4,23850521,NYSE:IONQ
2025-11-04,55.77,57.16,53.08,53.38,22044267,NYSE:IONQ
2025-11-05,55,56.41,53.1,55.41,21843085,NYSE:IONQ
2024-10-30,87.66,89.42,81.55,81.92,4530872,NASDAQ:TMDX
2024-10-31,81.61,83,79.9,81.97,2319560,NASDAQ:TMDX
2024-11-01,82.76,85.49,80.89,82.4,1818675,NASDAQ:TMDX
2024-11-04,82.03,85.29,81.74,84.97,1514707,NASDAQ:TMDX
2024-11-05,84.7,84.88,82.6,83,1146986,NASDAQ:TMDX
2024-11-06,84.62,87.2,83.13,86.35,1514086,NASDAQ:TMDX
2024-11-07,86.55,88.84,84.63,85.5,1143670,NASDAQ:TMDX
2024-11-08,83.77,87,82.7,85.98,1248860,NASDAQ:TMDX
2024-11-11,86.93,92.08,86.27,89.11,1715771,NASDAQ:TMDX
2024-11-12,89.2,95.9,89.11,91.41,1666806,NASDAQ:TMDX
2024-11-13,92.94,98.88,92.3,92.73,1799197,NASDAQ:TMDX
2024-11-14,92.62,92.84,87.71,88.36,1467040,NASDAQ:TMDX
2024-11-15,88.93,88.93,80.06,80.48,2305980,NASDAQ:TMDX
2024-11-18,78.21,81.31,76.21,80.93,1827218,NASDAQ:TMDX
2024-11-19,80.81,83.24,80.02,82.92,798521,NASDAQ:TMDX
2024-11-20,80.89,81.09,75.61,77.2,2916110,NASDAQ:TMDX
2024-11-21,77.2,80.89,76.6,79.34,1533763,NASDAQ:TMDX
2024-11-22,76,76.87,72.68,76.04,2604517,NASDAQ:TMDX
2024-11-25,77.99,78.99,76.28,78.58,1524770,NASDAQ:TMDX
2024-11-26,78.19,81.22,77.69,80.61,1757377,NASDAQ:TMDX
2024-11-27,81.55,87.57,81.48,87.11,1793615,NASDAQ:TMDX
2024-11-29,87.47,89.38,86.51,86.71,1027865,NASDAQ:TMDX
2024-12-02,87.02,87.02,84,85.14,1288070,NASDAQ:TMDX
2024-12-03,77.08,78.71,71.25,71.44,4653825,NASDAQ:TMDX
2024-12-04,72.26,73.93,70.61,72.21,2419380,NASDAQ:TMDX
2024-12-05,72.27,72.8,66.1,66.25,2412699,NASDAQ:TMDX
2024-12-06,66.85,69.57,66.6,68.26,1719593,NASDAQ:TMDX
2024-12-09,68.5,72.19,67.5,69.84,1557635,NASDAQ:TMDX
2024-12-10,71.39,72.57,65.78,68.99,2406393,NASDAQ:TMDX
2024-12-11,68.8,71.18,67,67.36,1875751,NASDAQ:TMDX
2024-12-12,67.62,67.62,65.26,65.71,1316100,NASDAQ:TMDX
2024-12-13,65.57,66.34,63.43,64.26,1241911,NASDAQ:TMDX
2024-12-16,64.12,66.35,63.6,64.22,1429273,NASDAQ:TMDX
2024-12-17,61.32,66.44,60.8,65.71,1648917,NASDAQ:TMDX
2024-12-18,65.8,66.18,60.4,60.88,1595768,NASDAQ:TMDX
2024-12-19,61.19,62.4,60.17,60.53,1435474,NASDAQ:TMDX
2024-12-20,60,62.5,59.72,61.7,1598110,NASDAQ:TMDX
2024-12-23,63.33,63.74,61.79,62.65,929611,NASDAQ:TMDX
2024-12-24,62.9,63.95,61.47,63.9,438463,NASDAQ:TMDX
2024-12-26,63.19,63.35,61.37,62.6,908007,NASDAQ:TMDX
2024-12-27,62,62.3,59.97,61.02,1200024,NASDAQ:TMDX
2024-12-30,60.41,60.75,58.27,59.28,1612811,NASDAQ:TMDX
2024-12-31,60.02,62.63,59.3,62.35,1771901,NASDAQ:TMDX
